seqnames	start	end	beta	pval	qval
chr11	61739197	61740234	-0.467632105234164	0.00362189256564513	0.0465149515972282
chr7	158793705	158793909	-0.648503325313412	0.00362589613148778	0.0465550423887243
chr7	4843578	4844045	-0.420185623575122	0.00362589613148778	0.0465550423887243
chr5	170066506	170066678	-1.03750311703209	0.00362723065343533	0.0465551923644179
chr7	2983737	2983876	-0.803484231740458	0.00362723065343533	0.0465551923644179
chrX	15287031	15287203	-1.32633423676728	0.00362723065343533	0.0465551923644179
chr7	98676195	98676325	0.582457047461544	0.00362989969733042	0.0465837863187244
chr11	1912149	1912530	-0.45726225280437	0.00363123421927797	0.0465952490120768
chr1	1365911	1367121	-1.04832841495766	0.00363523778512061	0.046640953378665
chr2	51259354	51259460	0.53514849162313	0.00363657230706816	0.0466467384497943
chr17	36574748	36575451	0.693033788429736	0.00363657230706816	0.0466467384497943
chrX	75183614	75183866	-1.02710648027732	0.00363790682901571	0.0466468548709593
chr7	66924355	66924597	-0.942348973603985	0.00363790682901571	0.0466468548709593
chr5	17062225	17062407	0.385965943948815	0.00363790682901571	0.0466468548709593
chr12	49729762	49730126	0.776560340499862	0.0036432449168059	0.0466815971388088
chr11	126796224	126796502	-0.733377081433915	0.00364457943875345	0.0466815971388088
chr1	45187518	45188038	-0.873193348305414	0.003645913960701	0.0466815971388088
chrX	52839776	52841135	-0.437048638474334	0.003645913960701	0.0466815971388088
chr13	100310162	100310773	0.406314016009064	0.003645913960701	0.0466815971388088
chr11	33934227	33934446	-0.554188463450434	0.003645913960701	0.0466815971388088
chr2	98990717	98993909	-0.341869528734194	0.00364724848264855	0.0466815971388088
chr3	139653507	139655305	0.621054051143113	0.00364724848264855	0.0466815971388088
chr17	80793906	80794173	-0.486504831257516	0.00364724848264855	0.0466815971388088
chr19	37284747	37286293	-0.525105289850522	0.00364724848264855	0.0466815971388088
chr8	54507183	54507598	-0.371604526272788	0.00364724848264855	0.0466815971388088
chr22	43827846	43828064	-0.591611189098321	0.00364724848264855	0.0466815971388088
chr14	106052193	106054129	-0.563639472914315	0.00364724848264855	0.0466815971388088
chr2	81420752	81421237	-0.61361054351952	0.00364724848264855	0.0466815971388088
chr1	158343113	158344131	-0.562862192187121	0.00364724848264855	0.0466815971388088
chr9	72046144	72047438	-0.54924009880843	0.00365125204849119	0.0467271747005697
chr5	135701794	135702466	-0.77417105471747	0.00365392109238629	0.0467386708182874
chr16	13872796	13874003	-0.873526896601299	0.00365392109238629	0.0467386708182874
chr2	72311465	72311546	-0.722927226629487	0.00365392109238629	0.0467386708182874
chr7	1142803	1143646	0.363519602433369	0.00365392109238629	0.0467386708182874
chr19	43440420	43443024	-0.376142889800304	0.00365525561433383	0.0467388361487395
chr3	13579592	13579728	-0.644019563120358	0.00365659013628138	0.0467388361487395
chr1	243053546	243053980	0.605698221903878	0.00365659013628138	0.0467388361487395
chr2	54086748	54087343	0.887024732549316	0.00365659013628138	0.0467388361487395
chr10	45495311	45495841	-0.626445819780105	0.00365659013628138	0.0467388361487395
chr12	120307657	120307856	-0.688015660836315	0.00365659013628138	0.0467388361487395
chr19	49220093	49220395	-0.255850970014947	0.00366059370212403	0.0467617039407447
chr22	17178263	17178798	-0.307599738827459	0.00366059370212403	0.0467617039407447
chrX	134914838	134916058	-1.15696815870482	0.00366059370212403	0.0467617039407447
chr10	77524419	77524547	-0.730206440621424	0.00366059370212403	0.0467617039407447
chr11	102826382	102826799	-1.09821894688492	0.00366059370212403	0.0467617039407447
chr2	121115307	121116398	-0.608669543182331	0.00366326274601912	0.0467901380020202
chr21	20130822	20132358	-0.612323597319177	0.00366459726796667	0.046790584350821
chr7	90042168	90042337	-0.739016411114528	0.00366593178991422	0.046790584350821
chr5	176098813	176100071	-0.760149611726514	0.00366593178991422	0.046790584350821
chr2	15047392	15047675	-1.49671022635952	0.00366593178991422	0.046790584350821
chr5	180045682	180046304	0.719779971689837	0.00366726631186176	0.046790584350821
chr20	62821360	62821754	-0.899791236034213	0.00366726631186176	0.046790584350821
chr3	13114410	13115213	0.751389915897186	0.00366860083380931	0.046790584350821
chr4	161402722	161403006	-0.776268819076121	0.00367126987770441	0.046790584350821
chr17	31967383	31967526	-0.598587841337834	0.00367126987770441	0.046790584350821
chr3	100244931	100245110	-0.809748138259188	0.00367126987770441	0.046790584350821
chr14	36353454	36353659	-0.922183564903888	0.00367126987770441	0.046790584350821
chr7	25100300	25100646	-0.585425361511792	0.00367126987770441	0.046790584350821
chr6	91320060	91321218	0.535219836071586	0.00367126987770441	0.046790584350821
chr13	33836442	33837265	-0.674409357192595	0.00367126987770441	0.046790584350821
chr4	141177619	141178538	-0.706122491708587	0.00367126987770441	0.046790584350821
chr16	29086385	29087340	-0.583201907424251	0.00367126987770441	0.046790584350821
chr18	12911025	12911538	0.74770055035084	0.00367126987770441	0.046790584350821
chr7	2152705	2152942	0.231204444809487	0.00367260439965196	0.046790584350821
chr16	89031914	89033113	-0.606071195087064	0.00367260439965196	0.046790584350821
chr16	55686715	55687749	-0.864548664973852	0.00367260439965196	0.046790584350821
chr5	53153931	53156054	-0.551902064798095	0.00367260439965196	0.046790584350821
chr13	42613607	42613762	0.655525133391926	0.0036739389215995	0.0467906479303348
chr19	45448402	45449392	-0.518297960402105	0.0036739389215995	0.0467906479303348
chr12	57939717	57940016	-0.813295495811312	0.0036739389215995	0.0467906479303348
chr8	144170090	144170735	-0.579609413323635	0.00367527344354705	0.0467963543378796
chr11	75996214	75996424	-0.470264304259937	0.00367527344354705	0.0467963543378796
chr19	24140130	24141589	-0.841772285869923	0.0036766079654946	0.0468077015551574
chr19	640835	641881	-0.536643205488341	0.00367794248744215	0.0468190460361878
chr7	97414884	97415412	-1.18599783839442	0.0036792770093897	0.0468303877819607
chr22	50118348	50118819	0.607333409307532	0.00368461509717989	0.0468870268723939
chr1	228346198	228346668	0.459683975791612	0.00368461509717989	0.0468870268723939
chr5	83409487	83409725	-0.645692441620549	0.00368594961912744	0.0468870555165632
chr5	176280416	176281519	-1.77294853834853	0.00368594961912744	0.0468870555165632
chr12	40500502	40500734	-0.847822002108881	0.00368594961912744	0.0468870555165632
chr2	137086992	137087471	-0.868626527708583	0.00368861866302253	0.0469040537687485
chrX	74742673	74743406	1.18028162340873	0.00368861866302253	0.0469040537687485
chr11	133715076	133716338	-0.622616857873398	0.00368861866302253	0.0469040537687485
chr1	180892010	180892773	-0.616179001055416	0.00369395675081272	0.0469323650722993
chr6	74825868	74826601	-0.797894275382386	0.00369395675081272	0.0469323650722993
chr17	75453232	75455638	0.589911191778461	0.00369395675081272	0.0469323650722993
chr12	122127922	122129305	-0.461864507632687	0.00369395675081272	0.0469323650722993
chr12	109273766	109274241	-0.605914297600113	0.00369395675081272	0.0469323650722993
chr10	36476958	36477140	-0.716076707446386	0.00369395675081272	0.0469323650722993
chr1	240768375	240768521	-1.37541446199029	0.00369395675081272	0.0469323650722993
chr20	2006722	2008238	-1.04354453718771	0.00369529127276027	0.0469380236499073
chrX	115009009	115009328	-1.07957902472956	0.00369529127276027	0.0469380236499073
chr17	77353104	77353215	-1.17853880279641	0.00369662579470782	0.046943679505082
chr1	6196810	6198667	-0.404503399776601	0.00369662579470782	0.046943679505082
chr11	89225002	89225150	-0.65694657153562	0.00369796031665537	0.0469493326397876
chr11	48040650	48040925	-0.53954356103214	0.00369796031665537	0.0469493326397876
chr1	240262795	240263024	-0.917948231142538	0.00370196388249801	0.0469888529673551
chr19	20101831	20102211	-0.788323065109884	0.00370329840444556	0.0469888529673551
chr19	15590069	15590328	-0.623544567990826	0.00370329840444556	0.0469888529673551
chr19	6590089	6591022	0.622966905297404	0.00370329840444556	0.0469888529673551
chr2	128422664	128423057	-0.390525417476853	0.00370329840444556	0.0469888529673551
chr8	1130694	1133221	-0.499728411014762	0.00370463292639311	0.0470001375112454
chr11	2180892	2184589	-0.394258940776383	0.0037126400580784	0.0470960635986924
chr9	128187841	128189191	0.50811155560027	0.00371530910197349	0.0471242593688565
chr9	16653385	16653826	-0.765937817297887	0.00371664362392104	0.0471298623364861
chr12	118208179	118210644	-0.69746270947299	0.00371664362392104	0.0471298623364861
chr14	73083620	73084454	-0.655727397756379	0.00371797814586859	0.0471411231705062
chr13	41351005	41351108	-0.606377849935377	0.00371931266781614	0.0471465252997954
chr13	69097929	69099213	-0.406818518980771	0.00371931266781614	0.0471465252997954
chr16	1265555	1265966	-0.78553973011625	0.00372198171171123	0.0471465252997954
chr16	67685275	67688785	-0.38341561781049	0.00372198171171123	0.0471465252997954
chr22	50064207	50065236	0.576773055105855	0.00372198171171123	0.0471465252997954
chrX	80185697	80186198	-0.875062458160422	0.00372198171171123	0.0471465252997954
chr16	78322883	78323197	-0.558772120484635	0.00372198171171123	0.0471465252997954
chr14	52211164	52211839	-0.497119280636701	0.00372331623365878	0.0471465252997954
chr6	155315085	155315242	-0.594487037311461	0.00372331623365878	0.0471465252997954
chr17	63544787	63545961	-0.682944100502705	0.00372331623365878	0.0471465252997954
chr6	10384966	10386007	0.49052377376184	0.00372331623365878	0.0471465252997954
chr7	18535263	18536078	-0.599846545892649	0.00372998884339652	0.0472253534099777
chr8	56406602	56408309	-1.11302333089817	0.00373132336534407	0.0472365852413701
chr7	154687934	154691232	-0.446472648223265	0.00373265788729161	0.0472421505322763
chr5	28850504	28850626	-0.72647553561458	0.00373265788729161	0.0472421505322763
chrX	152660758	152663311	-0.696438331248747	0.00373399240923916	0.0472477131552578
chr2	161127312	161128426	-0.808761623495582	0.00373399240923916	0.0472477131552578
chr9	106962738	106964359	-0.345212895481115	0.00373666145313426	0.0472758197989113
chr3	69927381	69928676	-0.555096337743745	0.00373799597508181	0.0472870375088829
chr5	63257412	63257960	0.507692661042824	0.00373933049702935	0.047292235294726
chr3	89993824	89994244	-1.66476444107403	0.00374199954092445	0.047292235294726
chr21	19537362	19538466	-1.44819513160873	0.00374199954092445	0.047292235294726
chr8	33578773	33579848	-0.419832331479503	0.00374199954092445	0.047292235294726
chr5	10456901	10458287	-0.514402686511661	0.00374199954092445	0.047292235294726
chr1	159140239	159140537	-0.95429787702722	0.00374199954092445	0.047292235294726
chr2	237949916	237950697	-0.683122885077693	0.00374199954092445	0.047292235294726
chr10	133018167	133019914	-0.539719505455725	0.00374199954092445	0.047292235294726
chr5	4100984	4101725	-0.33431334739988	0.003743334062872	0.047292235294726
chr8	70052778	70053434	-1.21004563972101	0.003743334062872	0.047292235294726
chr17	20481830	20483471	-0.578048134182185	0.003743334062872	0.047292235294726
chr1	228473579	228473873	-0.699454812594214	0.00374600310676709	0.0473089722502954
chr17	51899247	51899837	-0.720559266325613	0.00374600310676709	0.0473089722502954
chr20	54918925	54919413	0.817478473401229	0.00374600310676709	0.0473089722502954
chr15	92407316	92407565	0.759016600582309	0.00374733762871464	0.0473145069169687
chr11	94131475	94131761	-0.850109551582951	0.00374733762871464	0.0473145069169687
chr8	42595644	42596817	1.12479108244287	0.00374867215066219	0.0473254395174284
chr22	23664777	23665062	-0.956898304916497	0.00375000667260974	0.0473254395174284
chr16	68776379	68776909	-0.97870440698369	0.00375000667260974	0.0473254395174284
chr17	62017288	62018496	-0.352590953312355	0.00375000667260974	0.0473254395174284
chr16	89028783	89029137	-0.913660333882068	0.00375134119455729	0.0473254395174284
chr2	5633335	5633720	-0.392114702045186	0.00375134119455729	0.0473254395174284
chr9	106525300	106525634	-1.04434028425968	0.00375134119455729	0.0473254395174284
chr7	4834434	4834653	-0.715424948166224	0.00375401023845238	0.0473421405847829
chr11	15136063	15136544	0.688034493411975	0.00375401023845238	0.0473421405847829
chr15	61182624	61182814	-0.827191786700825	0.00375401023845238	0.0473421405847829
chr19	3851870	3853032	-0.752895629269956	0.00375534476039993	0.0473476593984983
chr12	105149094	105151774	-0.400338243052066	0.00375534476039993	0.0473476593984983
chr19	9296570	9297273	-0.691688917541697	0.00375667928234748	0.0473588296871936
chr13	46716972	46718179	-0.573861053455807	0.00375934832624257	0.0473868190406747
chr3	47040162	47040541	0.448026742653135	0.00376201737013767	0.0474148017117268
chr7	116267064	116267443	-1.74871739831347	0.00376335189208522	0.0474259599864356
chrX	154032522	154034338	-0.571974698469823	0.00376468641403277	0.0474371155977538
chr2	68547763	68548226	-0.700941712528118	0.00376735545792786	0.0474535823584074
chr8	18867702	18867942	0.699794369960667	0.00376735545792786	0.0474535823584074
chr4	59170588	59172204	-0.352240429040722	0.00376868997987541	0.0474535823584074
chr4	168154746	168155811	0.694352572186917	0.00376868997987541	0.0474535823584074
chr17	43923308	43926773	-0.694891891175112	0.00376868997987541	0.0474535823584074
chr22	36089397	36090389	-0.742522363638974	0.00376868997987541	0.0474535823584074
chr8	786725	788184	-0.450096760789094	0.00377536258961315	0.0475149341055378
chr1	208913348	208914531	-0.482419167295129	0.00377536258961315	0.0475149341055378
chr12	54962982	54963377	-0.541316816186656	0.00377536258961315	0.0475149341055378
chr7	141385122	141385356	0.26417221595851	0.00377536258961315	0.0475149341055378
chr5	156722830	156723030	0.740569239278827	0.00377803163350824	0.0475315276293852
chr10	31891554	31891625	-0.588952845390169	0.00377803163350824	0.0475315276293852
chr2	192777208	192777454	-0.839824509230738	0.00377803163350824	0.0475315276293852
chr16	15931156	15931369	-0.524920746845607	0.00377936615545579	0.0475426520544528
chr6	154414520	154414762	-0.845065148405475	0.00378470424324598	0.0475757916420897
chr14	78213470	78213541	-1.77187081249277	0.00378470424324598	0.0475757916420897
chr6	29520965	29521781	1.2261920665338	0.00378470424324598	0.0475757916420897
chr1	18806854	18807614	-0.450134746751124	0.00378470424324598	0.0475757916420897
chr7	135432718	135435114	-0.525923985032571	0.00378470424324598	0.0475757916420897
chr11	119292690	119293912	0.723645546182617	0.00378470424324598	0.0475757916420897
chr14	50527872	50528641	-0.554577731172838	0.00378737328714108	0.0476036751971851
chrX	7810706	7811970	-0.771542362405433	0.00378870780908863	0.0476147804408496
chr8	20031081	20032179	-0.812657646383448	0.00379137685298372	0.0476256476071412
chr3	118570481	118570983	-0.78472672835208	0.00379137685298372	0.0476256476071412
chr16	88241344	88241636	-0.595121303863045	0.00379137685298372	0.0476256476071412
chr4	16619163	16619420	-0.668522998601508	0.00379137685298372	0.0476256476071412
chr6	10398494	10399046	0.506399119768447	0.00379538041882637	0.0476473509386557
chr12	17623094	17625518	-0.961389552116084	0.00379671494077392	0.0476473509386557
chr20	896267	896737	-0.702025054403768	0.00379671494077392	0.0476473509386557
chr1	19407870	19408062	-1.08311585108295	0.00379671494077392	0.0476473509386557
chr14	42950867	42951363	-0.697834788454804	0.00379671494077392	0.0476473509386557
chr22	38057300	38057700	0.554386176390367	0.00379671494077392	0.0476473509386557
chr5	35508264	35508553	-0.815423392697572	0.00379671494077392	0.0476473509386557
chr2	1546576	1546916	-1.0186670432992	0.00379671494077392	0.0476473509386557
chr17	32386530	32386861	-1.35917339400742	0.00379804946272146	0.0476522811932759
chr20	61989059	61990768	-0.520533657993113	0.00379804946272146	0.0476522811932759
chr1	3133944	3134745	-0.601386051775014	0.00379938398466901	0.0476522811932759
chr10	93236187	93236593	-1.06187857361378	0.00380071850661656	0.0476522811932759
chr7	2943979	2945903	-0.735072186824261	0.00380071850661656	0.0476522811932759
chr2	241771040	241771425	0.563553682699661	0.00380071850661656	0.0476522811932759
chr11	94758753	94759702	-0.49573523688967	0.00380071850661656	0.0476522811932759
chr5	77253833	77254080	0.390538796040927	0.00380071850661656	0.0476522811932759
chr7	158221340	158221764	0.444258108294809	0.00380205302856411	0.0476633529750414
chr3	191670165	191670569	-0.757515133493928	0.00380338755051166	0.0476744221278666
chrX	103809620	103810263	0.64526548666263	0.00380605659440675	0.0477022145343619
chr11	65600614	65602360	0.819644969468982	0.0038073911163543	0.0477132764468471
chr16	49571250	49572348	-0.555619448792199	0.00380872563830185	0.0477186724684833
chr7	99609727	99609984	-0.608999464056305	0.00380872563830185	0.0477186724684833
chr19	29185732	29186226	-0.932921784022663	0.0038100601602494	0.0477240659294259
chr10	127220142	127220495	-0.561463586670335	0.0038100601602494	0.0477240659294259
chr7	117854280	117854659	0.321470207652704	0.00381272920414449	0.0477515532077312
chr22	32750777	32751307	-0.341885866809076	0.00381406372609204	0.0477515532077312
chr7	157644068	157644471	-0.686497798770401	0.00381406372609204	0.0477515532077312
chr20	62867617	62867998	-0.745462994850778	0.00381406372609204	0.0477515532077312
chr15	67457767	67458529	0.349018634914631	0.00381539824803959	0.0477569350359241
chr13	25139713	25140832	-0.683955441084636	0.00381539824803959	0.0477569350359241
chr11	75897982	75898261	-0.678903053752093	0.00382073633582978	0.0478180823064139
chr3	20660776	20661616	-0.826520821473044	0.00382207085777733	0.0478291147521785
chr13	59347420	59348554	-0.405887857856343	0.00382607442361997	0.0478329351936909
chr2	105975316	105975549	0.481615705797875	0.00382607442361997	0.0478329351936909
chr2	76925658	76925796	-0.704084571048033	0.00382740894556752	0.0478329351936909
chr6	164345262	164345375	-0.570083525137032	0.00382740894556752	0.0478329351936909
chr20	59861355	59862929	-1.01033768498464	0.00382740894556752	0.0478329351936909
chr7	1799778	1803281	-0.65286206780721	0.00382740894556752	0.0478329351936909
chr19	1800065	1800484	-0.575401513229287	0.00382740894556752	0.0478329351936909
chr9	46379595	46379750	-0.77086624701199	0.00382740894556752	0.0478329351936909
chr2	4004489	4004714	-1.01178963842302	0.00382740894556752	0.0478329351936909
chr7	100357110	100357393	-0.854529540608467	0.00382740894556752	0.0478329351936909
chr16	81684999	81685274	0.402894888231061	0.00382740894556752	0.0478329351936909
chr2	1507524	1507889	-0.721705709381256	0.00382874346751507	0.0478329351936909
chr2	75005778	75005976	-0.680234968457189	0.00382874346751507	0.0478329351936909
chr2	119133935	119134150	-0.588435690155878	0.00383007798946261	0.0478329351936909
chr5	1729872	1730272	-0.48129951271689	0.00383007798946261	0.0478329351936909
chr4	109933470	109933593	-0.873986221939151	0.00383007798946261	0.0478329351936909
chr7	140732655	140732843	-0.949088383488681	0.00383007798946261	0.0478329351936909
chr10	103050153	103050378	-0.466090796630029	0.00383408155530526	0.0478772715090632
chr2	17520670	17521945	-0.577991541052876	0.00383675059920035	0.0479049347520782
chr1	162792041	162792221	-0.395984622241016	0.0038380851211479	0.0479159308372704
chr8	11561319	11562881	0.925192195351255	0.00383941964309545	0.047921258531507
chr10	103536202	103536496	0.876809761360343	0.00383941964309545	0.047921258531507
chr3	152746220	152746314	-0.811714384792671	0.00384208868699055	0.047942890170095
chr5	76817136	76817239	-1.06896433633942	0.00384342320893809	0.047942890170095
chr11	92615215	92617656	-0.332068733706855	0.00384342320893809	0.047942890170095
chr13	105040739	105041050	-1.30031264669832	0.00384342320893809	0.047942890170095
chr16	29300629	29301372	-1.03442804295668	0.00384342320893809	0.047942890170095
chr14	48095520	48097115	-0.287367757161544	0.00384609225283319	0.0479591850778467
chr1	37271906	37272911	-0.474473276072753	0.00384609225283319	0.0479591850778467
chr19	8129825	8130702	-0.535290445934141	0.00384609225283319	0.0479591850778467
chr7	19519358	19519735	-1.66230139119276	0.00384742677478074	0.047970160472526
chr3	11058924	11060018	-0.752395511058902	0.00385009581867583	0.0479899280748265
chr19	34378362	34378464	-1.30892580145511	0.00385009581867583	0.0479899280748265
chr11	8052372	8052759	-0.557779295555969	0.00385143034062338	0.0479899280748265
chr6	92721878	92722010	-1.07186369053357	0.00385276486257093	0.0479899280748265
chr11	134274706	134277566	-0.727541459199172	0.00385276486257093	0.0479899280748265
chr2	161503745	161506426	-0.488026478893889	0.00385276486257093	0.0479899280748265
chr2	1841043	1846392	-0.269423069730226	0.00385276486257093	0.0479899280748265
chr7	149487284	149487565	0.774078652918896	0.00385276486257093	0.0479899280748265
chr13	55311530	55311962	-0.514333247188025	0.00385409938451848	0.0479899280748265
chr20	61546271	61546629	0.717241696876462	0.00385543390646603	0.0479899280748265
chr1	63795093	63796139	0.682952201690922	0.00385543390646603	0.0479899280748265
chr1	241578949	241579078	-1.64049728734083	0.00385543390646603	0.0479899280748265
chr22	40355635	40355880	-0.96378492841599	0.00385543390646603	0.0479899280748265
chr8	4494439	4494745	-1.24442441022591	0.00385676842841357	0.0479899280748265
chr1	158258802	158259978	-0.61108063527071	0.00385676842841357	0.0479899280748265
chr13	85535270	85536752	-1.00283115755203	0.00385676842841357	0.0479899280748265
chr11	48018661	48019467	-0.733995499619557	0.00385676842841357	0.0479899280748265
chr17	10421425	10422218	-0.599502290221911	0.00385810295036112	0.0479899280748265
chr13	37244827	37244960	-0.640582693257441	0.00385810295036112	0.0479899280748265
chr13	30058576	30058837	-0.468873464626048	0.00385810295036112	0.0479899280748265
chr5	130330739	130331493	-0.374141417222595	0.00386077199425622	0.0480118147412923
chr3	133117395	133118114	-0.987544082886654	0.00386077199425622	0.0480118147412923
chr7	98366291	98367355	-0.975046628502968	0.00386210651620377	0.0480223810699336
chr6	130904548	130904695	-1.1140502491344	0.00386344103815131	0.0480223810699336
chr13	76122768	76123252	-0.710188915865929	0.00386344103815131	0.0480223810699336
chr3	140591653	140592849	-0.672238783856878	0.00386344103815131	0.0480223810699336
chr1	230207348	230208263	0.66562091505195	0.00386611008204641	0.0480272858527427
chr1	98238981	98239709	-1.23398728325013	0.00386611008204641	0.0480272858527427
chr13	41496588	41497106	-0.7498907256112	0.00386611008204641	0.0480272858527427
chr9	16481062	16481466	-0.789078822759942	0.00386611008204641	0.0480272858527427
chr12	132171485	132172405	-0.580260603021084	0.00386611008204641	0.0480272858527427
chr2	66654531	66654783	-0.615268292917491	0.00386877912594151	0.0480487534035896
chr17	750200	751627	-0.530816813933461	0.00386877912594151	0.0480487534035896
chr7	109933188	109933864	-0.791220303884303	0.00387011364788905	0.0480487534035896
chr9	137515984	137517397	-0.607580026973557	0.00387011364788905	0.0480487534035896
chr8	58053454	58054701	-0.576652881010858	0.00387011364788905	0.0480487534035896
chr3	107700422	107701040	-0.624432864811812	0.0038714481698366	0.0480581299847642
chr6	170189627	170189832	-1.21940247236589	0.0038741172137317	0.0480581299847642
chr8	79771130	79771936	-0.630231127429533	0.00387545173567925	0.0480581299847642
chr10	133190841	133190897	-1.35966825260768	0.00387545173567925	0.0480581299847642
chr20	60339176	60343130	-0.951161928536782	0.00387545173567925	0.0480581299847642
chr6	41253835	41254471	-0.697055059205145	0.00387545173567925	0.0480581299847642
chr14	106107167	106107442	-0.987193442448583	0.00387545173567925	0.0480581299847642
chr17	20486652	20486904	-0.926688053711511	0.00387545173567925	0.0480581299847642
chr13	107335596	107335752	-1.00048082344827	0.00387678625762679	0.0480581299847642
chr17	79971632	79972700	0.572649975938239	0.00387678625762679	0.0480581299847642
chrX	6453231	6453805	-1.21522075233188	0.00387678625762679	0.0480581299847642
chr11	19681747	19681958	-0.785463472315578	0.00387678625762679	0.0480581299847642
chrX	83992638	83995807	-0.801211498920694	0.00387678625762679	0.0480581299847642
chr2	74214951	74215828	0.555863506283726	0.00388078982346944	0.0480851765710484
chr10	1995014	1995439	-0.408519437432058	0.00388078982346944	0.0480851765710484
chr16	31408585	31409334	-0.419668508403359	0.00388078982346944	0.0480851765710484
chr11	103908727	103908888	-1.05768951617616	0.00388078982346944	0.0480851765710484
chrX	151900161	151900855	-0.773760725346131	0.00388212434541698	0.048090424544072
chr19	1101623	1101821	-0.595107036815517	0.00388212434541698	0.048090424544072
chr1	16330527	16330806	-0.344810206341954	0.00388345886736453	0.0481013124373941
chr11	5705131	5705489	0.553007007292037	0.00388479338931208	0.0481121977763718
chr1	8013819	8013974	-0.587963089924964	0.00388746243320718	0.0481396063450638
chr17	953273	954410	0.291421105768182	0.00388879695515472	0.0481504846399948
chr2	233283879	233286332	0.766391396686512	0.00389013147710227	0.0481557136068071
chr3	6439324	6439881	-1.20478805768093	0.00389013147710227	0.0481557136068071
chr3	125433810	125439653	-0.377747610492532	0.00389146599904982	0.0481661641869099
chr6	28606563	28607058	-0.439033608915071	0.00389280052099737	0.0481661641869099
chr10	27194273	27194438	-0.565331934762825	0.00389280052099737	0.0481661641869099
chr5	17517693	17517766	-1.60797141842803	0.00389280052099737	0.0481661641869099
chr10	86958650	86959833	-1.00561389803317	0.00389413504294492	0.0481766049738018
chr8	127020474	127021221	-0.799054473120408	0.00389546956489246	0.0481766049738018
chr10	79609129	79609388	-1.06147673880755	0.00389546956489246	0.0481766049738018
chr7	98739399	98739795	-0.324286407171579	0.00389546956489246	0.0481766049738018
chr11	487916	488485	0.585161140128222	0.00390080765268266	0.0482313235707032
chr7	142027379	142028186	-0.499227675003677	0.00390080765268266	0.0482313235707032
chr19	49527237	49529153	-0.380722832373834	0.0039021421746302	0.0482421745664469
chr11	123111724	123112042	-0.811002540646186	0.0039048112185253	0.0482695197812787
chr16	86603880	86604892	0.465799661613945	0.00390614574047285	0.0482803637648236
chr6	33488405	33489909	-0.377321214188603	0.00390881478436794	0.0482907401045597
chr2	234296102	234296742	0.564775733990836	0.00390881478436794	0.0482907401045597
chr7	142427935	142428231	-0.736469226530033	0.00390881478436794	0.0482907401045597
chr3	32434050	32434751	-0.611418566824899	0.00390881478436794	0.0482907401045597
chr6	49596456	49597936	-0.372385071097139	0.00391148382826304	0.0482997031276642
chrX	8432108	8434307	-0.864636650548389	0.00391281835021059	0.0482997031276642
chr6	88854802	88856291	-0.618516070037052	0.00391281835021059	0.0482997031276642
chr3	127725415	127725733	-0.53259427195059	0.00391281835021059	0.0482997031276642
chr3	23031497	23032408	-0.331606499507102	0.00391281835021059	0.0482997031276642
chr5	35939420	35940037	-0.741687158209365	0.00391415287215814	0.0482997031276642
chr11	85468991	85469383	-0.489644201340797	0.00391415287215814	0.0482997031276642
chr2	47989463	47994923	-0.562882820292758	0.00391415287215814	0.0482997031276642
chr11	79042610	79042999	-0.662152021342242	0.00391415287215814	0.0482997031276642
chr2	101350065	101350406	-0.745456524655712	0.00391415287215814	0.0482997031276642
chr14	77354807	77355614	-0.568616270744494	0.00391548739410568	0.0482997031276642
chr5	3202833	3202902	-1.42330042912395	0.00391548739410568	0.0482997031276642
chr11	50026561	50026873	-1.38130200847773	0.00391548739410568	0.0482997031276642
chr18	55103625	55104628	0.681825203473636	0.00391815643800078	0.0483156922125814
chr2	219818149	219818738	-0.610760834954962	0.00391815643800078	0.0483156922125814
chr6	146863491	146864278	-0.781464662453688	0.00391815643800078	0.0483156922125814
chr8	24855478	24856831	-0.492137148908806	0.00392216000384342	0.0483537661379949
chrX	133251357	133251516	-1.42867866687181	0.00392216000384342	0.0483537661379949
chr4	30722855	30724970	0.51216462196649	0.00392616356968607	0.0483974722343789
chr7	53071311	53072901	-0.512745905997385	0.00393417070137135	0.048484853817064
chr9	34370894	34371392	0.374962266459933	0.00393417070137135	0.048484853817064
chr10	1259970	1260402	-0.445718183513498	0.0039355052233189	0.0484878495265002
chr11	132864062	132864352	0.472484988673226	0.00393683974526645	0.0484878495265002
chr8	6684629	6684767	-1.32147552123525	0.00393683974526645	0.0484878495265002
chr16	3931480	3931967	-0.615197934437526	0.00393683974526645	0.0484878495265002
chr9	998141	998477	-0.651847182311137	0.003938174267214	0.0484878495265002
chr15	21940008	21941432	-0.528474732667146	0.003938174267214	0.0484878495265002
chr14	105993390	105994268	0.461357986258769	0.003938174267214	0.0484878495265002
chr2	101402557	101403043	-0.636934734263072	0.003938174267214	0.0484878495265002
chr11	105692696	105692831	-0.960928702217234	0.00393950878916155	0.0484878495265002
chr17	71577848	71578400	-1.23790659660242	0.00393950878916155	0.0484878495265002
chr22	19745925	19746588	0.784558745854689	0.00394084331110909	0.0484878495265002
chr1	16973694	16974666	0.52574444904179	0.00394084331110909	0.0484878495265002
chr8	28173732	28174455	-0.587402054540768	0.00394084331110909	0.0484878495265002
chr5	150040280	150041735	-0.423622423460711	0.00394084331110909	0.0484878495265002
chr2	213584881	213586007	-0.567296137822709	0.00394484687695174	0.0485128729055423
